"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 14 07:30:03 GMT 2022","Mon Nov 14 07:30:15 GMT 2022","12796","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Mon Nov 14 07:29:36 GMT 2022","Mon Nov 14 07:29:45 GMT 2022","8775","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Mon Nov 14 07:46:20 GMT 2022","Mon Nov 14 07:46:56 GMT 2022","35818","","empty spec","","","","7-4. 무료로 설정한 클래스에서 수강신청을 한 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"passed","Mon Nov 14 07:31:01 GMT 2022","Mon Nov 14 07:31:09 GMT 2022","8157","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Mon Nov 14 07:45:39 GMT 2022","Mon Nov 14 07:46:20 GMT 2022","40972","","empty spec","","","","7-3 원복",""
"failed","Mon Nov 14 07:37:50 GMT 2022","Mon Nov 14 07:38:22 GMT 2022","32187","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Mon Nov 14 07:29:45 GMT 2022","Mon Nov 14 07:29:54 GMT 2022","9077","","empty spec","","","","1-2. Login failse(no password)",""
"failed","Mon Nov 14 07:44:25 GMT 2022","Mon Nov 14 07:45:02 GMT 2022","37278","","empty spec","","","","7-2. 유료에서 할인 금액이 0인 경우 운영자 승인이 활성화되어 있으면 저장 방지",""
"failed","Mon Nov 14 07:39:40 GMT 2022","Mon Nov 14 07:40:19 GMT 2022","39579","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Nov 14 07:36:42 GMT 2022","Mon Nov 14 07:37:18 GMT 2022","35778","","empty spec","","","","6-1. class update",""
"passed","Mon Nov 14 07:31:21 GMT 2022","Mon Nov 14 07:31:34 GMT 2022","12879","","empty spec","","","","3. mypage page check",""
"passed","Mon Nov 14 07:30:39 GMT 2022","Mon Nov 14 07:30:46 GMT 2022","6850","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Mon Nov 14 07:29:54 GMT 2022","Mon Nov 14 07:30:03 GMT 2022","8404","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Mon Nov 14 07:29:23 GMT 2022","Mon Nov 14 07:29:36 GMT 2022","12794","","empty spec","","","","1. login menu test",""
"failed","Mon Nov 14 07:40:19 GMT 2022","Mon Nov 14 07:41:02 GMT 2022","42242","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Nov 14 07:41:02 GMT 2022","Mon Nov 14 07:41:50 GMT 2022","48201","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Mon Nov 14 07:33:28 GMT 2022","Mon Nov 14 07:34:00 GMT 2022","32227","","empty spec","","","","4-2. site service (구독관리)",""
