"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 21 07:31:16 GMT 2022","Mon Nov 21 07:32:10 GMT 2022","54454","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Nov 21 07:19:14 GMT 2022","Mon Nov 21 07:19:29 GMT 2022","15012","","empty spec","","","","3. mypage page check",""
"passed","Mon Nov 21 07:20:21 GMT 2022","Mon Nov 21 07:20:43 GMT 2022","21705","","empty spec","","","","3-2. editinformation email check",""
"failed","Mon Nov 21 07:37:15 GMT 2022","Mon Nov 21 07:38:07 GMT 2022","51709","","empty spec","","","","7-2. 유료에서 할인 금액이 0인 경우 운영자 승인이 활성화되어 있으면 저장 방지",""
"passed","Mon Nov 21 07:17:16 GMT 2022","Mon Nov 21 07:17:25 GMT 2022","9760","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Mon Nov 21 07:18:24 GMT 2022","Mon Nov 21 07:18:32 GMT 2022","8047","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Mon Nov 21 07:21:48 GMT 2022","Mon Nov 21 07:22:15 GMT 2022","27469","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Mon Nov 21 07:24:16 GMT 2022","Mon Nov 21 07:24:56 GMT 2022","39873","","empty spec","","","","5-5. class insert(강의 공개)",""
"failed","Mon Nov 21 07:42:56 GMT 2022","Mon Nov 21 07:44:05 GMT 2022","69085","","empty spec","","","","7-6. 원복",""
"passed","Mon Nov 21 07:18:49 GMT 2022","Mon Nov 21 07:19:00 GMT 2022","11258","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Mon Nov 21 07:38:54 GMT 2022","Mon Nov 21 07:39:45 GMT 2022","51224","","empty spec","","","","7-3 원복",""
"passed","Mon Nov 21 07:36:22 GMT 2022","Mon Nov 21 07:37:15 GMT 2022","52700","","empty spec","","","","7-1. 무료로 설정한 클래스에서 운영자 승인이 활성화되어 있으면 저장 방지 확인",""
"passed","Mon Nov 21 07:32:10 GMT 2022","Mon Nov 21 07:32:59 GMT 2022","48628","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Nov 21 07:22:16 GMT 2022","Mon Nov 21 07:23:06 GMT 2022","50067","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Mon Nov 21 07:39:45 GMT 2022","Mon Nov 21 07:41:15 GMT 2022","89780","","empty spec","","","","7-4. 무료로 설정한 클래스에서 수강신청을 한 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"passed","Mon Nov 21 07:21:05 GMT 2022","Mon Nov 21 07:21:48 GMT 2022","42979","","empty spec","","","","4-1. site check",""
"passed","Mon Nov 21 07:16:11 GMT 2022","Mon Nov 21 07:16:47 GMT 2022","36567","","empty spec","","","","0. 사이트 개설",""
"failed","Mon Nov 21 07:28:07 GMT 2022","Mon Nov 21 07:28:51 GMT 2022","44180","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Mon Nov 21 07:17:45 GMT 2022","Mon Nov 21 07:17:58 GMT 2022","12791","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Mon Nov 21 07:23:36 GMT 2022","Mon Nov 21 07:24:16 GMT 2022","40323","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Mon Nov 21 07:33:42 GMT 2022","Mon Nov 21 07:34:28 GMT 2022","46838","","empty spec","","","","6-9. 원복",""
"passed","Mon Nov 21 07:28:51 GMT 2022","Mon Nov 21 07:31:16 GMT 2022","144715","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Mon Nov 21 07:38:07 GMT 2022","Mon Nov 21 07:38:54 GMT 2022","46995","","empty spec","","","","7-3. 유료로 설정한 클래스이거나 할인 금액이 0보다 큰 경우 운영자 승인이 활성화되어도 저장 가능",""
"passed","Mon Nov 21 07:17:01 GMT 2022","Mon Nov 21 07:17:15 GMT 2022","14302","","empty spec","","","","1. login menu test",""
"failed","Mon Nov 21 07:41:15 GMT 2022","Mon Nov 21 07:42:55 GMT 2022","100267","","empty spec","","","","7-5. 유료로 설정한 클래스에서 할인 금액이 0인 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"passed","Mon Nov 21 07:19:30 GMT 2022","Mon Nov 21 07:20:21 GMT 2022","51129","","empty spec","","","","3-1. editinformation page check",""
"passed","Mon Nov 21 07:32:59 GMT 2022","Mon Nov 21 07:33:41 GMT 2022","42376","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Mon Nov 21 07:26:52 GMT 2022","Mon Nov 21 07:28:07 GMT 2022","74355","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Mon Nov 21 07:18:14 GMT 2022","Mon Nov 21 07:18:24 GMT 2022","10212","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Mon Nov 21 07:18:32 GMT 2022","Mon Nov 21 07:18:41 GMT 2022","8291","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Mon Nov 21 07:26:01 GMT 2022","Mon Nov 21 07:26:52 GMT 2022","51257","","empty spec","","","","6-2. class update(수강생)",""
"passed","Mon Nov 21 07:17:25 GMT 2022","Mon Nov 21 07:17:36 GMT 2022","10268","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Mon Nov 21 07:25:18 GMT 2022","Mon Nov 21 07:26:01 GMT 2022","42736","","empty spec","","","","6-1. class update",""
