"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 26 01:57:48 GMT 2022","Wed Oct 26 01:58:18 GMT 2022","30153","","empty spec","","","","6-1. class update",""
"passed","Wed Oct 26 01:51:06 GMT 2022","Wed Oct 26 01:51:28 GMT 2022","21878","","empty spec","","","","1. login menu test",""
"failed","Wed Oct 26 01:52:28 GMT 2022","Wed Oct 26 01:52:40 GMT 2022","11429","","empty spec","","","","3. mypage page check",""
"failed","Wed Oct 26 01:59:44 GMT 2022","Wed Oct 26 02:00:07 GMT 2022","23486","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Wed Oct 26 02:00:07 GMT 2022","Wed Oct 26 02:00:35 GMT 2022","27463","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Wed Oct 26 01:52:40 GMT 2022","Wed Oct 26 01:53:18 GMT 2022","38596","","empty spec","","","","3-1. editinformation page check",""
"passed","Wed Oct 26 01:57:06 GMT 2022","Wed Oct 26 01:57:24 GMT 2022","18743","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Wed Oct 26 01:52:16 GMT 2022","Wed Oct 26 01:52:20 GMT 2022","3816","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Wed Oct 26 01:51:28 GMT 2022","Wed Oct 26 01:51:33 GMT 2022","5593","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Wed Oct 26 01:58:18 GMT 2022","Wed Oct 26 01:58:37 GMT 2022","18773","","empty spec","","","","6-2. class update(수강생)",""
"passed","Wed Oct 26 01:51:39 GMT 2022","Wed Oct 26 01:51:43 GMT 2022","4102","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Wed Oct 26 01:56:56 GMT 2022","Wed Oct 26 01:57:06 GMT 2022","10057","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Wed Oct 26 01:51:33 GMT 2022","Wed Oct 26 01:51:39 GMT 2022","5130","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Wed Oct 26 01:52:09 GMT 2022","Wed Oct 26 01:52:13 GMT 2022","3185","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Wed Oct 26 01:54:31 GMT 2022","Wed Oct 26 01:55:24 GMT 2022","52640","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Wed Oct 26 01:53:45 GMT 2022","Wed Oct 26 01:54:06 GMT 2022","21206","","empty spec","","","","4-1. site check",""
"failed","Wed Oct 26 01:58:58 GMT 2022","Wed Oct 26 01:59:19 GMT 2022","21071","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Wed Oct 26 01:53:18 GMT 2022","Wed Oct 26 01:53:29 GMT 2022","10459","","empty spec","","","","3-2. editinformation email check",""
"failed","Wed Oct 26 01:59:19 GMT 2022","Wed Oct 26 01:59:44 GMT 2022","24560","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Wed Oct 26 01:52:06 GMT 2022","Wed Oct 26 01:52:09 GMT 2022","3100","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Wed Oct 26 01:56:26 GMT 2022","Wed Oct 26 01:56:43 GMT 2022","17332","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Wed Oct 26 02:00:35 GMT 2022","Wed Oct 26 02:01:05 GMT 2022","29691","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Wed Oct 26 01:51:43 GMT 2022","Wed Oct 26 01:51:48 GMT 2022","5349","","empty spec","","","","1-4. Login should mypage login & logout",""
"failed","Wed Oct 26 01:58:37 GMT 2022","Wed Oct 26 01:58:58 GMT 2022","21001","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Wed Oct 26 01:55:47 GMT 2022","Wed Oct 26 01:56:26 GMT 2022","38439","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Wed Oct 26 01:52:13 GMT 2022","Wed Oct 26 01:52:16 GMT 2022","3217","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Wed Oct 26 01:52:00 GMT 2022","Wed Oct 26 01:52:06 GMT 2022","5693","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Wed Oct 26 01:50:03 GMT 2022","Wed Oct 26 01:50:51 GMT 2022","48446","","empty spec","","","","0. 사이트 개설",""
"passed","Wed Oct 26 01:56:43 GMT 2022","Wed Oct 26 01:56:56 GMT 2022","12492","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"passed","Wed Oct 26 01:54:06 GMT 2022","Wed Oct 26 01:54:31 GMT 2022","24935","","empty spec","","","","4-2. site service (구독관리)",""
