"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 03 07:13:08 GMT 2022","Thu Nov 03 07:13:33 GMT 2022","24698","","empty spec","","","","6-1. class update",""
"failed","Thu Nov 03 07:14:41 GMT 2022","Thu Nov 03 07:15:06 GMT 2022","25404","","empty spec","","","","6-5. class update(추가 정보))",""
"failed","Thu Nov 03 07:13:54 GMT 2022","Thu Nov 03 07:14:16 GMT 2022","21474","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Thu Nov 03 07:07:29 GMT 2022","Thu Nov 03 07:07:32 GMT 2022","3532","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Nov 03 07:07:58 GMT 2022","Thu Nov 03 07:08:03 GMT 2022","5144","","empty spec","","","","2-2. createaccount failse(no password)",""
"failed","Thu Nov 03 07:13:33 GMT 2022","Thu Nov 03 07:13:54 GMT 2022","20987","","empty spec","","","","6-2. class update(수강생)",""
"passed","Thu Nov 03 07:10:33 GMT 2022","Thu Nov 03 07:11:24 GMT 2022","50997","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Thu Nov 03 07:11:56 GMT 2022","Thu Nov 03 07:12:27 GMT 2022","30311","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Thu Nov 03 07:10:10 GMT 2022","Thu Nov 03 07:10:33 GMT 2022","22198","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Thu Nov 03 07:07:32 GMT 2022","Thu Nov 03 07:07:38 GMT 2022","5877","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Nov 03 07:07:22 GMT 2022","Thu Nov 03 07:07:29 GMT 2022","6216","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Thu Nov 03 07:07:52 GMT 2022","Thu Nov 03 07:07:58 GMT 2022","6113","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Nov 03 07:08:42 GMT 2022","Thu Nov 03 07:09:15 GMT 2022","33129","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Nov 03 07:09:15 GMT 2022","Thu Nov 03 07:09:26 GMT 2022","10792","","empty spec","","","","3-2. editinformation email check",""
"failed","Thu Nov 03 07:09:46 GMT 2022","Thu Nov 03 07:10:10 GMT 2022","24415","","empty spec","","","","4-1. site check",""
"passed","Thu Nov 03 07:07:18 GMT 2022","Thu Nov 03 07:07:22 GMT 2022","4677","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Thu Nov 03 07:08:06 GMT 2022","Thu Nov 03 07:08:10 GMT 2022","3791","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"failed","Thu Nov 03 07:08:10 GMT 2022","Thu Nov 03 07:08:18 GMT 2022","8427","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Thu Nov 03 07:16:05 GMT 2022","Thu Nov 03 07:16:39 GMT 2022","34757","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Nov 03 07:06:18 GMT 2022","Thu Nov 03 07:06:52 GMT 2022","33788","","empty spec","","","","0. 사이트 개설",""
"failed","Thu Nov 03 07:16:39 GMT 2022","Thu Nov 03 07:17:16 GMT 2022","36597","","empty spec","","","","6-9. 원복",""
"failed","Thu Nov 03 07:15:06 GMT 2022","Thu Nov 03 07:15:34 GMT 2022","27963","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Nov 03 07:08:03 GMT 2022","Thu Nov 03 07:08:06 GMT 2022","2594","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Thu Nov 03 07:07:08 GMT 2022","Thu Nov 03 07:07:18 GMT 2022","10067","","empty spec","","","","1. login menu test",""
"failed","Thu Nov 03 07:15:34 GMT 2022","Thu Nov 03 07:16:05 GMT 2022","30393","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Thu Nov 03 07:12:27 GMT 2022","Thu Nov 03 07:12:49 GMT 2022","22297","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Thu Nov 03 07:08:31 GMT 2022","Thu Nov 03 07:08:42 GMT 2022","10688","","empty spec","","","","3. mypage page check",""
"failed","Thu Nov 03 07:14:16 GMT 2022","Thu Nov 03 07:14:41 GMT 2022","24957","","empty spec","","","","6-4. class update(결제 설정)",""
