"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 31 01:23:26 GMT 2022","Mon Oct 31 01:24:11 GMT 2022","44272","","empty spec","","","","4-1. site check",""
"passed","Mon Oct 31 01:22:00 GMT 2022","Mon Oct 31 01:22:03 GMT 2022","3481","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Mon Oct 31 01:25:28 GMT 2022","Mon Oct 31 01:25:56 GMT 2022","28800","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"failed","Mon Oct 31 01:30:56 GMT 2022","Mon Oct 31 01:31:21 GMT 2022","24633","","empty spec","","","","6-9. 원복",""
"passed","Mon Oct 31 01:21:25 GMT 2022","Mon Oct 31 01:21:29 GMT 2022","4180","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Mon Oct 31 01:29:20 GMT 2022","Mon Oct 31 01:29:41 GMT 2022","21112","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Mon Oct 31 01:21:35 GMT 2022","Mon Oct 31 01:21:38 GMT 2022","3021","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Mon Oct 31 01:22:35 GMT 2022","Mon Oct 31 01:23:01 GMT 2022","26867","","empty spec","","","","3-1. editinformation page check",""
"failed","Mon Oct 31 01:28:41 GMT 2022","Mon Oct 31 01:28:59 GMT 2022","18080","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Mon Oct 31 01:22:07 GMT 2022","Mon Oct 31 01:22:10 GMT 2022","3592","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Mon Oct 31 01:23:01 GMT 2022","Mon Oct 31 01:23:11 GMT 2022","9466","","empty spec","","","","3-2. editinformation email check",""
"passed","Mon Oct 31 01:26:27 GMT 2022","Mon Oct 31 01:26:42 GMT 2022","14146","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"failed","Mon Oct 31 01:28:23 GMT 2022","Mon Oct 31 01:28:41 GMT 2022","18404","","empty spec","","","","6-2. class update(수강생)",""
"passed","Mon Oct 31 01:26:14 GMT 2022","Mon Oct 31 01:26:27 GMT 2022","12808","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"passed","Mon Oct 31 01:21:38 GMT 2022","Mon Oct 31 01:21:43 GMT 2022","5449","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Mon Oct 31 01:30:27 GMT 2022","Mon Oct 31 01:30:55 GMT 2022","28187","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"failed","Mon Oct 31 01:28:59 GMT 2022","Mon Oct 31 01:29:20 GMT 2022","20560","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Mon Oct 31 01:21:54 GMT 2022","Mon Oct 31 01:22:00 GMT 2022","6279","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Mon Oct 31 01:24:11 GMT 2022","Mon Oct 31 01:24:29 GMT 2022","18400","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Mon Oct 31 01:22:10 GMT 2022","Mon Oct 31 01:22:15 GMT 2022","4204","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Mon Oct 31 01:29:41 GMT 2022","Mon Oct 31 01:30:03 GMT 2022","21987","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Oct 31 01:22:24 GMT 2022","Mon Oct 31 01:22:34 GMT 2022","10666","","empty spec","","","","3. mypage page check",""
"passed","Mon Oct 31 01:27:26 GMT 2022","Mon Oct 31 01:28:23 GMT 2022","56424","","empty spec","","","","6-1. class update",""
"passed","Mon Oct 31 01:24:29 GMT 2022","Mon Oct 31 01:25:04 GMT 2022","35424","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Mon Oct 31 01:21:29 GMT 2022","Mon Oct 31 01:21:35 GMT 2022","5336","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Mon Oct 31 01:22:03 GMT 2022","Mon Oct 31 01:22:07 GMT 2022","3303","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"failed","Mon Oct 31 01:30:03 GMT 2022","Mon Oct 31 01:30:27 GMT 2022","23879","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Oct 31 01:21:15 GMT 2022","Mon Oct 31 01:21:25 GMT 2022","10130","","empty spec","","","","1. login menu test",""
"passed","Mon Oct 31 01:20:17 GMT 2022","Mon Oct 31 01:21:01 GMT 2022","44058","","empty spec","","","","0. 사이트 개설",""
"failed","Mon Oct 31 01:25:57 GMT 2022","Mon Oct 31 01:26:14 GMT 2022","17892","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Mon Oct 31 01:26:42 GMT 2022","Mon Oct 31 01:27:03 GMT 2022","21493","","empty spec","","","","5-5. class insert(강의 공개)",""
