"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 15 05:05:55 GMT 2022","Tue Nov 15 05:06:46 GMT 2022","51239","","empty spec","","","","7-6. 원복",""
"failed","Tue Nov 15 05:02:24 GMT 2022","Tue Nov 15 05:03:05 GMT 2022","40597","","empty spec","","","","7-2. 유료에서 할인 금액이 0인 경우 운영자 승인이 활성화되어 있으면 저장 방지",""
"passed","Tue Nov 15 04:46:50 GMT 2022","Tue Nov 15 04:46:58 GMT 2022","7574","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Tue Nov 15 04:47:35 GMT 2022","Tue Nov 15 04:47:42 GMT 2022","7189","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Tue Nov 15 04:50:59 GMT 2022","Tue Nov 15 04:51:42 GMT 2022","43402","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Tue Nov 15 04:56:08 GMT 2022","Tue Nov 15 04:56:50 GMT 2022","41892","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Tue Nov 15 04:49:15 GMT 2022","Tue Nov 15 04:49:32 GMT 2022","17594","","empty spec","","","","3-2. editinformation email check",""
"failed","Tue Nov 15 05:01:41 GMT 2022","Tue Nov 15 05:02:24 GMT 2022","43105","","empty spec","","","","7-1. 무료로 설정한 클래스에서 운영자 승인이 활성화되어 있으면 저장 방지 확인",""
"failed","Tue Nov 15 04:54:14 GMT 2022","Tue Nov 15 04:54:49 GMT 2022","35632","","empty spec","","","","6-2. class update(수강생)",""
"passed","Tue Nov 15 04:46:27 GMT 2022","Tue Nov 15 04:46:36 GMT 2022","9069","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Tue Nov 15 04:58:28 GMT 2022","Tue Nov 15 04:59:22 GMT 2022","53133","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"failed","Tue Nov 15 04:46:10 GMT 2022","Tue Nov 15 04:46:27 GMT 2022","16886","","empty spec","","","","1. login menu test",""
"passed","Tue Nov 15 04:45:19 GMT 2022","Tue Nov 15 04:45:57 GMT 2022","38077","","empty spec","","","","0. 사이트 개설",""
"failed","Tue Nov 15 04:55:28 GMT 2022","Tue Nov 15 04:56:08 GMT 2022","40582","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Tue Nov 15 04:49:53 GMT 2022","Tue Nov 15 04:50:33 GMT 2022","39730","","empty spec","","","","4-1. site check",""
"passed","Tue Nov 15 04:50:33 GMT 2022","Tue Nov 15 04:50:59 GMT 2022","25272","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Tue Nov 15 04:53:37 GMT 2022","Tue Nov 15 04:54:14 GMT 2022","36341","","empty spec","","","","6-1. class update",""
"passed","Tue Nov 15 04:48:17 GMT 2022","Tue Nov 15 04:48:30 GMT 2022","12926","","empty spec","","","","3. mypage page check",""
"failed","Tue Nov 15 04:46:36 GMT 2022","Tue Nov 15 04:46:50 GMT 2022","13868","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Tue Nov 15 04:47:49 GMT 2022","Tue Nov 15 04:47:55 GMT 2022","6148","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Tue Nov 15 04:47:42 GMT 2022","Tue Nov 15 04:47:49 GMT 2022","7079","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"failed","Tue Nov 15 05:03:47 GMT 2022","Tue Nov 15 05:04:33 GMT 2022","45934","","empty spec","","","","7-3 원복",""
"failed","Tue Nov 15 04:52:43 GMT 2022","Tue Nov 15 04:53:18 GMT 2022","35215","","empty spec","","","","5-5. class insert(강의 공개)",""
"failed","Tue Nov 15 05:04:33 GMT 2022","Tue Nov 15 05:05:14 GMT 2022","40545","","empty spec","","","","7-4. 무료로 설정한 클래스에서 수강신청을 한 경우 서비스 구독 수강신청 건수 차감 안 됨",""
