"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 27 01:20:32 GMT 2022","Thu Oct 27 01:20:50 GMT 2022","18418","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"failed","Thu Oct 27 01:20:50 GMT 2022","Thu Oct 27 01:21:05 GMT 2022","15012","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Thu Oct 27 01:17:59 GMT 2022","Thu Oct 27 01:18:02 GMT 2022","3230","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 01:17:53 GMT 2022","Thu Oct 27 01:17:56 GMT 2022","2583","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Thu Oct 27 01:17:19 GMT 2022","Thu Oct 27 01:17:24 GMT 2022","4461","","empty spec","","","","1-2. Login failse(no password)",""
"failed","Thu Oct 27 01:23:39 GMT 2022","Thu Oct 27 01:23:57 GMT 2022","18290","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 01:17:41 GMT 2022","Thu Oct 27 01:17:51 GMT 2022","9519","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Oct 27 01:17:56 GMT 2022","Thu Oct 27 01:17:59 GMT 2022","2733","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 01:17:26 GMT 2022","Thu Oct 27 01:17:32 GMT 2022","6057","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Oct 27 01:21:05 GMT 2022","Thu Oct 27 01:21:17 GMT 2022","11556","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"passed","Thu Oct 27 01:21:17 GMT 2022","Thu Oct 27 01:21:27 GMT 2022","10216","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Thu Oct 27 01:18:59 GMT 2022","Thu Oct 27 01:19:24 GMT 2022","24799","","empty spec","","","","4-1. site check",""
"passed","Thu Oct 27 01:18:40 GMT 2022","Thu Oct 27 01:18:48 GMT 2022","8334","","empty spec","","","","3-2. editinformation email check",""
"failed","Thu Oct 27 01:23:57 GMT 2022","Thu Oct 27 01:24:16 GMT 2022","19240","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 01:17:51 GMT 2022","Thu Oct 27 01:17:53 GMT 2022","2731","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Thu Oct 27 01:17:24 GMT 2022","Thu Oct 27 01:17:26 GMT 2022","2594","","empty spec","","","","1-3. Login failse(no email & password)",""
"failed","Thu Oct 27 01:22:46 GMT 2022","Thu Oct 27 01:23:02 GMT 2022","15949","","empty spec","","","","6-3. class update(클래스 설정)",""
"failed","Thu Oct 27 01:21:27 GMT 2022","Thu Oct 27 01:21:44 GMT 2022","16432","","empty spec","","","","5-5. class insert(강의 공개)",""
"failed","Thu Oct 27 01:24:16 GMT 2022","Thu Oct 27 01:24:36 GMT 2022","19469","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"failed","Thu Oct 27 01:22:29 GMT 2022","Thu Oct 27 01:22:46 GMT 2022","17563","","empty spec","","","","6-2. class update(수강생)",""
"failed","Thu Oct 27 01:23:02 GMT 2022","Thu Oct 27 01:23:20 GMT 2022","18033","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Thu Oct 27 01:18:09 GMT 2022","Thu Oct 27 01:18:18 GMT 2022","8864","","empty spec","","","","3. mypage page check",""
"passed","Thu Oct 27 01:19:24 GMT 2022","Thu Oct 27 01:19:42 GMT 2022","18707","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Thu Oct 27 01:17:02 GMT 2022","Thu Oct 27 01:17:15 GMT 2022","12529","","empty spec","","","","1. login menu test",""
"passed","Thu Oct 27 01:18:18 GMT 2022","Thu Oct 27 01:18:40 GMT 2022","21928","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Oct 27 01:19:43 GMT 2022","Thu Oct 27 01:20:16 GMT 2022","33420","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Thu Oct 27 01:23:20 GMT 2022","Thu Oct 27 01:23:39 GMT 2022","18483","","empty spec","","","","6-5. class update(추가 정보))",""
"failed","Thu Oct 27 01:21:59 GMT 2022","Thu Oct 27 01:22:29 GMT 2022","29533","","empty spec","","","","6-1. class update",""
"passed","Thu Oct 27 01:16:23 GMT 2022","Thu Oct 27 01:16:53 GMT 2022","29907","","empty spec","","","","0. 사이트 개설",""
"passed","Thu Oct 27 01:17:15 GMT 2022","Thu Oct 27 01:17:19 GMT 2022","4347","","empty spec","","","","1-1. Login failse (error email&error password)",""
