"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 08:24:15 GMT 2022","Mon Nov 14 08:25:09 GMT 2022","54681","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Mon Nov 14 08:19:47 GMT 2022","Mon Nov 14 08:19:54 GMT 2022","6923","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Mon Nov 14 08:19:37 GMT 2022","Mon Nov 14 08:19:47 GMT 2022","9548","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Mon Nov 14 08:35:01 GMT 2022","Mon Nov 14 08:36:00 GMT 2022","58961","","empty spec","","","","6-9. 원복",""
"failed","Mon Nov 14 08:32:58 GMT 2022","Mon Nov 14 08:34:05 GMT 2022","66894","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Nov 14 08:20:31 GMT 2022","Mon Nov 14 08:20:39 GMT 2022","8015","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Mon Nov 14 08:21:19 GMT 2022","Mon Nov 14 08:21:33 GMT 2022","14240","","empty spec","","","","3. mypage page check",""
"passed","Mon Nov 14 08:19:28 GMT 2022","Mon Nov 14 08:19:37 GMT 2022","9014","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Mon Nov 14 08:40:58 GMT 2022","Mon Nov 14 08:42:20 GMT 2022","82361","","empty spec","","","","7-4. 무료로 설정한 클래스에서 수강신청을 한 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"failed","Mon Nov 14 08:39:29 GMT 2022","Mon Nov 14 08:40:08 GMT 2022","39893","","empty spec","","","","7-3. 유료로 설정한 클래스이거나 할인 금액이 0보다 큰 경우 운영자 승인이 활성화되어도 저장 가능",""
"passed","Mon Nov 14 08:34:05 GMT 2022","Mon Nov 14 08:35:01 GMT 2022","55611","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"failed","Mon Nov 14 08:27:50 GMT 2022","Mon Nov 14 08:28:28 GMT 2022","37716","","empty spec","","","","6-2. class update(수강생)",""
"passed","Mon Nov 14 08:44:01 GMT 2022","Mon Nov 14 08:45:07 GMT 2022","66374","","empty spec","","","","7-6. 원복",""
"passed","Mon Nov 14 08:25:44 GMT 2022","Mon Nov 14 08:26:18 GMT 2022","34313","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Mon Nov 14 08:23:45 GMT 2022","Mon Nov 14 08:24:15 GMT 2022","29626","","empty spec","","","","4-2. site service (구독관리)",""
"failed","Mon Nov 14 08:30:36 GMT 2022","Mon Nov 14 08:31:40 GMT 2022","63389","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Mon Nov 14 08:21:33 GMT 2022","Mon Nov 14 08:22:21 GMT 2022","47936","","empty spec","","","","3-1. editinformation page check",""
"failed","Mon Nov 14 08:38:50 GMT 2022","Mon Nov 14 08:39:28 GMT 2022","38799","","empty spec","","","","7-2. 유료에서 할인 금액이 0인 경우 운영자 승인이 활성화되어 있으면 저장 방지",""
"passed","Mon Nov 14 08:19:54 GMT 2022","Mon Nov 14 08:20:05 GMT 2022","11227","","empty spec","","","","1-4. Login should mypage login & logout",""
