"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 28 04:29:37 GMT 2022","Fri Oct 28 04:30:20 GMT 2022","42995","","empty spec","","","","원복",""
"failed","Fri Oct 28 04:28:38 GMT 2022","Fri Oct 28 04:29:06 GMT 2022","28300","","empty spec","","","","7-2. 유료에서 할인 금액이 0인 경우 운영자 승인이 활성화되어 있으면 저장 방지",""
"failed","Fri Oct 28 04:29:06 GMT 2022","Fri Oct 28 04:29:37 GMT 2022","30661","","empty spec","","","","7-3. 유료로 설정한 클래스이거나 할인 금액이 0보다 큰 경우 운영자 승인이 활성화되어도 저장 가능",""
"failed","Fri Oct 28 04:31:43 GMT 2022","Fri Oct 28 04:33:15 GMT 2022","92151","","empty spec","","","","7-5. 유료로 설정한 클래스에서 할인 금액이 0인 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"failed","Fri Oct 28 04:27:22 GMT 2022","Fri Oct 28 04:28:38 GMT 2022","76395","","empty spec","","","","7-1. 무료로 설정한 클래스에서 운영자 승인이 활성화되어 있으면 저장 방지 확인",""
"failed","Fri Oct 28 04:33:15 GMT 2022","Fri Oct 28 04:34:17 GMT 2022","61915","","empty spec","","","","7-6. 원복",""
"failed","Fri Oct 28 04:30:20 GMT 2022","Fri Oct 28 04:31:43 GMT 2022","82833","","empty spec","","","","7-4. 무료로 설정한 클래스에서 수강신청을 한 경우 서비스 구독 수강신청 건수 차감 안 됨",""
