"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 27 06:45:41 GMT 2022","Thu Oct 27 06:46:01 GMT 2022","19562","","empty spec","","","","6-2. class update(수강생)",""
"failed","Thu Oct 27 06:47:41 GMT 2022","Thu Oct 27 06:48:24 GMT 2022","42781","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 06:44:23 GMT 2022","Thu Oct 27 06:44:45 GMT 2022","22656","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Thu Oct 27 06:38:18 GMT 2022","Thu Oct 27 06:38:37 GMT 2022","18592","","empty spec","","","","1. login menu test",""
"passed","Thu Oct 27 06:43:40 GMT 2022","Thu Oct 27 06:43:59 GMT 2022","19070","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Thu Oct 27 06:41:42 GMT 2022","Thu Oct 27 06:42:02 GMT 2022","19546","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Thu Oct 27 06:38:47 GMT 2022","Thu Oct 27 06:38:51 GMT 2022","3259","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Oct 27 06:37:22 GMT 2022","Thu Oct 27 06:38:02 GMT 2022","39457","","empty spec","","","","0. 사이트 개설",""
"passed","Thu Oct 27 06:44:11 GMT 2022","Thu Oct 27 06:44:23 GMT 2022","11554","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Thu Oct 27 06:39:12 GMT 2022","Thu Oct 27 06:39:27 GMT 2022","14752","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Oct 27 06:48:24 GMT 2022","Thu Oct 27 06:49:02 GMT 2022","38518","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Oct 27 06:43:11 GMT 2022","Thu Oct 27 06:43:40 GMT 2022","28794","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"failed","Thu Oct 27 06:46:22 GMT 2022","Thu Oct 27 06:46:46 GMT 2022","24120","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Thu Oct 27 06:39:37 GMT 2022","Thu Oct 27 06:39:41 GMT 2022","4305","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 06:40:09 GMT 2022","Thu Oct 27 06:40:40 GMT 2022","30810","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Oct 27 06:38:51 GMT 2022","Thu Oct 27 06:38:57 GMT 2022","5960","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Oct 27 06:40:40 GMT 2022","Thu Oct 27 06:40:53 GMT 2022","12521","","empty spec","","","","3-2. editinformation email check",""
"passed","Thu Oct 27 06:39:31 GMT 2022","Thu Oct 27 06:39:33 GMT 2022","2193","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"failed","Thu Oct 27 06:46:46 GMT 2022","Thu Oct 27 06:47:11 GMT 2022","24649","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Thu Oct 27 06:41:12 GMT 2022","Thu Oct 27 06:41:42 GMT 2022","30158","","empty spec","","","","4-1. site check",""
"passed","Thu Oct 27 06:39:27 GMT 2022","Thu Oct 27 06:39:31 GMT 2022","4444","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Thu Oct 27 06:42:02 GMT 2022","Thu Oct 27 06:42:44 GMT 2022","41991","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Thu Oct 27 06:38:37 GMT 2022","Thu Oct 27 06:38:42 GMT 2022","5118","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Thu Oct 27 06:39:54 GMT 2022","Thu Oct 27 06:40:09 GMT 2022","15093","","empty spec","","","","3. mypage page check",""
"passed","Thu Oct 27 06:43:59 GMT 2022","Thu Oct 27 06:44:11 GMT 2022","11983","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"failed","Thu Oct 27 06:46:01 GMT 2022","Thu Oct 27 06:46:22 GMT 2022","20852","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Thu Oct 27 06:45:13 GMT 2022","Thu Oct 27 06:45:41 GMT 2022","28714","","empty spec","","","","6-1. class update",""
"failed","Thu Oct 27 06:47:11 GMT 2022","Thu Oct 27 06:47:41 GMT 2022","30144","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 06:38:42 GMT 2022","Thu Oct 27 06:38:47 GMT 2022","5622","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Thu Oct 27 06:39:33 GMT 2022","Thu Oct 27 06:39:37 GMT 2022","3722","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
