"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 07:00:27 GMT 2022","Thu Oct 27 07:00:33 GMT 2022","5402","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Thu Oct 27 07:03:23 GMT 2022","Thu Oct 27 07:04:00 GMT 2022","36625","","empty spec","","","","4-1. site check",""
"passed","Thu Oct 27 07:01:06 GMT 2022","Thu Oct 27 07:01:13 GMT 2022","7081","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Oct 27 07:13:11 GMT 2022","Thu Oct 27 07:13:47 GMT 2022","36587","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 07:01:23 GMT 2022","Thu Oct 27 07:01:27 GMT 2022","4466","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 07:13:47 GMT 2022","Thu Oct 27 07:14:19 GMT 2022","31443","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 07:05:40 GMT 2022","Thu Oct 27 07:06:10 GMT 2022","29713","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Thu Oct 27 07:06:33 GMT 2022","Thu Oct 27 07:06:47 GMT 2022","13970","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"passed","Thu Oct 27 07:09:15 GMT 2022","Thu Oct 27 07:10:20 GMT 2022","65340","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Thu Oct 27 07:08:37 GMT 2022","Thu Oct 27 07:09:14 GMT 2022","37764","","empty spec","","","","6-2. class update(수강생)",""
"passed","Thu Oct 27 07:06:10 GMT 2022","Thu Oct 27 07:06:33 GMT 2022","23051","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Thu Oct 27 07:07:02 GMT 2022","Thu Oct 27 07:07:27 GMT 2022","24840","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Thu Oct 27 07:06:47 GMT 2022","Thu Oct 27 07:07:02 GMT 2022","14730","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Thu Oct 27 07:02:46 GMT 2022","Thu Oct 27 07:02:57 GMT 2022","11384","","empty spec","","","","3-2. editinformation email check",""
"passed","Thu Oct 27 07:04:22 GMT 2022","Thu Oct 27 07:05:09 GMT 2022","46711","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Thu Oct 27 07:00:39 GMT 2022","Thu Oct 27 07:00:43 GMT 2022","3680","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Oct 27 07:07:59 GMT 2022","Thu Oct 27 07:08:37 GMT 2022","38037","","empty spec","","","","6-1. class update",""
"passed","Thu Oct 27 07:01:27 GMT 2022","Thu Oct 27 07:01:32 GMT 2022","5029","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 07:00:33 GMT 2022","Thu Oct 27 07:00:39 GMT 2022","6510","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Thu Oct 27 07:01:13 GMT 2022","Thu Oct 27 07:01:18 GMT 2022","4734","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Thu Oct 27 07:01:18 GMT 2022","Thu Oct 27 07:01:22 GMT 2022","4870","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Thu Oct 27 07:00:43 GMT 2022","Thu Oct 27 07:00:49 GMT 2022","6652","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Oct 27 07:01:46 GMT 2022","Thu Oct 27 07:02:06 GMT 2022","20597","","empty spec","","","","3. mypage page check",""
"passed","Thu Oct 27 07:10:20 GMT 2022","Thu Oct 27 07:11:18 GMT 2022","58301","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Thu Oct 27 07:14:19 GMT 2022","Thu Oct 27 07:14:42 GMT 2022","23384","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Oct 27 07:11:18 GMT 2022","Thu Oct 27 07:13:10 GMT 2022","112039","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Thu Oct 27 07:00:12 GMT 2022","Thu Oct 27 07:00:27 GMT 2022","15383","","empty spec","","","","1. login menu test",""
"passed","Thu Oct 27 07:02:06 GMT 2022","Thu Oct 27 07:02:46 GMT 2022","39146","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Oct 27 07:04:00 GMT 2022","Thu Oct 27 07:04:22 GMT 2022","21604","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Thu Oct 27 06:58:57 GMT 2022","Thu Oct 27 06:59:51 GMT 2022","53199","","empty spec","","","","0. 사이트 개설",""
