"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 27 00:17:38 GMT 2022","Thu Oct 27 00:17:59 GMT 2022","20655","","empty spec","","","","6-2. class update(수강생)",""
"passed","Thu Oct 27 00:12:22 GMT 2022","Thu Oct 27 00:12:27 GMT 2022","5595","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Oct 27 00:12:13 GMT 2022","Thu Oct 27 00:12:19 GMT 2022","5328","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Thu Oct 27 00:11:42 GMT 2022","Thu Oct 27 00:12:08 GMT 2022","25323","","empty spec","","","","1. login menu test",""
"passed","Thu Oct 27 00:12:58 GMT 2022","Thu Oct 27 00:13:02 GMT 2022","4202","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Thu Oct 27 00:19:04 GMT 2022","Thu Oct 27 00:19:28 GMT 2022","23318","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 00:12:47 GMT 2022","Thu Oct 27 00:12:51 GMT 2022","3628","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Thu Oct 27 00:12:51 GMT 2022","Thu Oct 27 00:12:54 GMT 2022","3428","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Thu Oct 27 00:13:12 GMT 2022","Thu Oct 27 00:13:22 GMT 2022","10069","","empty spec","","","","3. mypage page check",""
"failed","Thu Oct 27 00:17:59 GMT 2022","Thu Oct 27 00:18:20 GMT 2022","21282","","empty spec","","","","6-3. class update(클래스 설정)",""
"failed","Thu Oct 27 00:18:20 GMT 2022","Thu Oct 27 00:18:41 GMT 2022","20811","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Thu Oct 27 00:12:54 GMT 2022","Thu Oct 27 00:12:58 GMT 2022","3849","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"broken","Thu Oct 27 00:16:59 GMT 2022","Thu Oct 27 00:16:59 GMT 2022","0","","cypress/e2e/5_class_insert.cy.js","","","","Oops...we found an error preparing this test file: cypress/e2e/5_class_insert.cy.js",""
"passed","Thu Oct 27 00:15:01 GMT 2022","Thu Oct 27 00:15:33 GMT 2022","32327","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Thu Oct 27 00:12:19 GMT 2022","Thu Oct 27 00:12:22 GMT 2022","3053","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Oct 27 00:13:53 GMT 2022","Thu Oct 27 00:14:03 GMT 2022","10007","","empty spec","","","","3-2. editinformation email check",""
"passed","Thu Oct 27 00:15:33 GMT 2022","Thu Oct 27 00:16:32 GMT 2022","58288","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Thu Oct 27 00:12:41 GMT 2022","Thu Oct 27 00:12:47 GMT 2022","5987","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Oct 27 00:13:22 GMT 2022","Thu Oct 27 00:13:53 GMT 2022","30339","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Oct 27 00:10:28 GMT 2022","Thu Oct 27 00:11:25 GMT 2022","57644","","empty spec","","","","0. 사이트 개설",""
"passed","Thu Oct 27 00:12:08 GMT 2022","Thu Oct 27 00:12:13 GMT 2022","5803","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Thu Oct 27 00:19:53 GMT 2022","Thu Oct 27 00:20:36 GMT 2022","42474","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Oct 27 00:14:18 GMT 2022","Thu Oct 27 00:15:01 GMT 2022","42645","","empty spec","","","","4-1. site check",""
"failed","Thu Oct 27 00:19:28 GMT 2022","Thu Oct 27 00:19:53 GMT 2022","25538","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Thu Oct 27 00:17:05 GMT 2022","Thu Oct 27 00:17:38 GMT 2022","33412","","empty spec","","","","6-1. class update",""
"failed","Thu Oct 27 00:18:41 GMT 2022","Thu Oct 27 00:19:04 GMT 2022","23311","","empty spec","","","","6-5. class update(추가 정보))",""
