"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 31 02:04:05 GMT 2022","Mon Oct 31 02:04:16 GMT 2022","11675","","empty spec","","","","3-2. editinformation email check",""
"passed","Mon Oct 31 02:00:05 GMT 2022","Mon Oct 31 02:00:53 GMT 2022","47846","","empty spec","","","","0. 사이트 개설",""
"passed","Mon Oct 31 02:02:17 GMT 2022","Mon Oct 31 02:02:31 GMT 2022","14499","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Mon Oct 31 02:02:42 GMT 2022","Mon Oct 31 02:02:47 GMT 2022","5094","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Mon Oct 31 02:05:47 GMT 2022","Mon Oct 31 02:06:36 GMT 2022","48512","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Mon Oct 31 02:07:52 GMT 2022","Mon Oct 31 02:08:19 GMT 2022","26976","","empty spec","","","","6-1. class update",""
"failed","Mon Oct 31 02:11:08 GMT 2022","Mon Oct 31 02:11:47 GMT 2022","38776","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Mon Oct 31 02:05:17 GMT 2022","Mon Oct 31 02:05:47 GMT 2022","30190","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Mon Oct 31 02:02:01 GMT 2022","Mon Oct 31 02:02:17 GMT 2022","15451","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Mon Oct 31 02:01:12 GMT 2022","Mon Oct 31 02:01:27 GMT 2022","14453","","empty spec","","","","1. login menu test",""
"failed","Mon Oct 31 02:09:04 GMT 2022","Mon Oct 31 02:09:39 GMT 2022","35209","","empty spec","","","","6-4. class update(결제 설정)",""
"failed","Mon Oct 31 02:11:47 GMT 2022","Mon Oct 31 02:12:27 GMT 2022","40234","","empty spec","","","","6-9. 원복",""
"failed","Mon Oct 31 02:08:19 GMT 2022","Mon Oct 31 02:08:42 GMT 2022","22457","","empty spec","","","","6-2. class update(수강생)",""
"passed","Mon Oct 31 02:03:04 GMT 2022","Mon Oct 31 02:03:25 GMT 2022","20597","","empty spec","","","","3. mypage page check",""
"passed","Mon Oct 31 02:02:36 GMT 2022","Mon Oct 31 02:02:42 GMT 2022","5631","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Mon Oct 31 02:01:40 GMT 2022","Mon Oct 31 02:01:46 GMT 2022","6138","","empty spec","","","","1-4. Login should mypage login & logout",""
"failed","Mon Oct 31 02:09:39 GMT 2022","Mon Oct 31 02:10:05 GMT 2022","25624","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Mon Oct 31 02:02:31 GMT 2022","Mon Oct 31 02:02:36 GMT 2022","5031","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Mon Oct 31 02:01:37 GMT 2022","Mon Oct 31 02:01:40 GMT 2022","3301","","empty spec","","","","1-3. Login failse(no email & password)",""
"failed","Mon Oct 31 02:07:09 GMT 2022","Mon Oct 31 02:07:39 GMT 2022","29706","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"failed","Mon Oct 31 02:10:34 GMT 2022","Mon Oct 31 02:11:08 GMT 2022","33798","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Oct 31 02:03:25 GMT 2022","Mon Oct 31 02:04:05 GMT 2022","39993","","empty spec","","","","3-1. editinformation page check",""
"failed","Mon Oct 31 02:08:42 GMT 2022","Mon Oct 31 02:09:04 GMT 2022","22277","","empty spec","","","","6-3. class update(클래스 설정)",""
"failed","Mon Oct 31 02:10:05 GMT 2022","Mon Oct 31 02:10:34 GMT 2022","28781","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Mon Oct 31 02:04:40 GMT 2022","Mon Oct 31 02:05:17 GMT 2022","36553","","empty spec","","","","4-1. site check",""
"passed","Mon Oct 31 02:01:27 GMT 2022","Mon Oct 31 02:01:32 GMT 2022","5410","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Mon Oct 31 02:01:32 GMT 2022","Mon Oct 31 02:01:37 GMT 2022","4635","","empty spec","","","","1-2. Login failse(no password)",""
