"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 04 00:18:29 GMT 2022","Fri Nov 04 00:18:36 GMT 2022","7542","","empty spec","","","","1-3. Login failse(no email & password)",""
"failed","Fri Nov 04 00:31:04 GMT 2022","Fri Nov 04 00:31:53 GMT 2022","49409","","empty spec","","","","6-9. 원복",""
"failed","Fri Nov 04 00:26:16 GMT 2022","Fri Nov 04 00:26:52 GMT 2022","36196","","empty spec","","","","6-2. class update(수강생)",""
"failed","Fri Nov 04 00:28:47 GMT 2022","Fri Nov 04 00:29:29 GMT 2022","42249","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Fri Nov 04 00:20:32 GMT 2022","Fri Nov 04 00:21:18 GMT 2022","45636","","empty spec","","","","3-1. editinformation page check",""
"failed","Fri Nov 04 00:29:29 GMT 2022","Fri Nov 04 00:30:13 GMT 2022","43645","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Fri Nov 04 00:22:32 GMT 2022","Fri Nov 04 00:22:56 GMT 2022","23828","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Fri Nov 04 00:18:09 GMT 2022","Fri Nov 04 00:18:18 GMT 2022","9123","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Fri Nov 04 00:19:12 GMT 2022","Fri Nov 04 00:19:24 GMT 2022","11598","","empty spec","","","","2-2. createaccount failse(no password)",""
"failed","Fri Nov 04 00:27:30 GMT 2022","Fri Nov 04 00:28:08 GMT 2022","38406","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Fri Nov 04 00:22:56 GMT 2022","Fri Nov 04 00:23:40 GMT 2022","44610","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Fri Nov 04 00:25:34 GMT 2022","Fri Nov 04 00:26:16 GMT 2022","41779","","empty spec","","","","6-1. class update",""
"passed","Fri Nov 04 00:19:02 GMT 2022","Fri Nov 04 00:19:12 GMT 2022","10198","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Fri Nov 04 00:20:19 GMT 2022","Fri Nov 04 00:20:32 GMT 2022","13300","","empty spec","","","","3. mypage page check",""
"passed","Fri Nov 04 00:17:08 GMT 2022","Fri Nov 04 00:17:43 GMT 2022","34787","","empty spec","","","","0. 사이트 개설",""
"passed","Fri Nov 04 00:18:19 GMT 2022","Fri Nov 04 00:18:29 GMT 2022","10132","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Fri Nov 04 00:21:56 GMT 2022","Fri Nov 04 00:22:32 GMT 2022","35854","","empty spec","","","","4-1. site check",""
"passed","Fri Nov 04 00:17:56 GMT 2022","Fri Nov 04 00:18:09 GMT 2022","13679","","empty spec","","","","1. login menu test",""
"passed","Fri Nov 04 00:30:13 GMT 2022","Fri Nov 04 00:31:03 GMT 2022","50597","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Fri Nov 04 00:21:18 GMT 2022","Fri Nov 04 00:21:36 GMT 2022","18500","","empty spec","","","","3-2. editinformation email check",""
"failed","Fri Nov 04 00:26:52 GMT 2022","Fri Nov 04 00:27:30 GMT 2022","37758","","empty spec","","","","6-3. class update(클래스 설정)",""
"failed","Fri Nov 04 00:28:08 GMT 2022","Fri Nov 04 00:28:47 GMT 2022","38309","","empty spec","","","","6-5. class update(추가 정보))",""
"failed","Fri Nov 04 00:19:50 GMT 2022","Fri Nov 04 00:20:03 GMT 2022","13269","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"failed","Fri Nov 04 00:19:24 GMT 2022","Fri Nov 04 00:19:37 GMT 2022","12615","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Fri Nov 04 00:18:36 GMT 2022","Fri Nov 04 00:18:47 GMT 2022","11129","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Fri Nov 04 00:24:39 GMT 2022","Fri Nov 04 00:25:15 GMT 2022","36494","","empty spec","","","","5-5. class insert(강의 공개)",""
"failed","Fri Nov 04 00:19:37 GMT 2022","Fri Nov 04 00:19:50 GMT 2022","13041","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Fri Nov 04 00:24:06 GMT 2022","Fri Nov 04 00:24:39 GMT 2022","32895","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
