"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 15 02:40:53 GMT 2022","Tue Nov 15 02:41:39 GMT 2022","46630","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Tue Nov 15 02:30:38 GMT 2022","Tue Nov 15 02:30:50 GMT 2022","11703","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Tue Nov 15 02:29:29 GMT 2022","Tue Nov 15 02:29:38 GMT 2022","9407","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Tue Nov 15 02:57:00 GMT 2022","Tue Nov 15 02:58:23 GMT 2022","82576","","empty spec","","","","7-6. 원복",""
"passed","Tue Nov 15 02:33:37 GMT 2022","Tue Nov 15 02:34:17 GMT 2022","39520","","empty spec","","","","4-1. site check",""
"failed","Tue Nov 15 02:51:53 GMT 2022","Tue Nov 15 02:52:36 GMT 2022","43421","","empty spec","","","","7-3. 유료로 설정한 클래스이거나 할인 금액이 0보다 큰 경우 운영자 승인이 활성화되어도 저장 가능",""
"passed","Tue Nov 15 02:29:53 GMT 2022","Tue Nov 15 02:30:02 GMT 2022","9419","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Tue Nov 15 02:36:58 GMT 2022","Tue Nov 15 02:37:39 GMT 2022","41263","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Tue Nov 15 02:41:39 GMT 2022","Tue Nov 15 02:44:15 GMT 2022","155259","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Tue Nov 15 02:45:18 GMT 2022","Tue Nov 15 02:46:17 GMT 2022","58835","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Tue Nov 15 02:44:15 GMT 2022","Tue Nov 15 02:45:18 GMT 2022","62461","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Tue Nov 15 02:28:12 GMT 2022","Tue Nov 15 02:28:52 GMT 2022","39200","","empty spec","","","","0. 사이트 개설",""
"failed","Tue Nov 15 02:29:38 GMT 2022","Tue Nov 15 02:29:53 GMT 2022","14373","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Tue Nov 15 02:50:20 GMT 2022","Tue Nov 15 02:51:13 GMT 2022","53752","","empty spec","","","","7-1. 무료로 설정한 클래스에서 운영자 승인이 활성화되어 있으면 저장 방지 확인",""
"failed","Tue Nov 15 02:55:10 GMT 2022","Tue Nov 15 02:57:00 GMT 2022","110270","","empty spec","","","","7-5. 유료로 설정한 클래스에서 할인 금액이 0인 경우 서비스 구독 수강신청 건수 차감 안 됨",""
"passed","Tue Nov 15 02:31:56 GMT 2022","Tue Nov 15 02:32:48 GMT 2022","52147","","empty spec","","","","3-1. editinformation page check",""
