"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 27 00:27:31 GMT 2022","Thu Oct 27 00:27:54 GMT 2022","22283","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Thu Oct 27 00:26:30 GMT 2022","Thu Oct 27 00:26:50 GMT 2022","20062","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Thu Oct 27 00:19:39 GMT 2022","Thu Oct 27 00:19:46 GMT 2022","6975","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Thu Oct 27 00:20:26 GMT 2022","Thu Oct 27 00:20:36 GMT 2022","10033","","empty spec","","","","3. mypage page check",""
"passed","Thu Oct 27 00:21:03 GMT 2022","Thu Oct 27 00:21:20 GMT 2022","17767","","empty spec","","","","3-2. editinformation email check",""
"passed","Thu Oct 27 00:19:26 GMT 2022","Thu Oct 27 00:19:30 GMT 2022","4039","","empty spec","","","","1-1. Login failse (error email&error password)",""
"failed","Thu Oct 27 00:27:10 GMT 2022","Thu Oct 27 00:27:31 GMT 2022","21271","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Thu Oct 27 00:21:59 GMT 2022","Thu Oct 27 00:22:15 GMT 2022","15835","","empty spec","","","","4-2. site service (구독관리)",""
"failed","Thu Oct 27 00:26:50 GMT 2022","Thu Oct 27 00:27:10 GMT 2022","19793","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Thu Oct 27 00:19:12 GMT 2022","Thu Oct 27 00:19:26 GMT 2022","14434","","empty spec","","","","1. login menu test",""
"failed","Thu Oct 27 00:23:17 GMT 2022","Thu Oct 27 00:23:51 GMT 2022","33545","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"failed","Thu Oct 27 00:25:27 GMT 2022","Thu Oct 27 00:26:05 GMT 2022","37858","","empty spec","","","","6-1. class update",""
"passed","Thu Oct 27 00:22:15 GMT 2022","Thu Oct 27 00:22:57 GMT 2022","42580","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Thu Oct 27 00:19:30 GMT 2022","Thu Oct 27 00:19:35 GMT 2022","5183","","empty spec","","","","1-2. Login failse(no password)",""
"failed","Thu Oct 27 00:24:45 GMT 2022","Thu Oct 27 00:25:03 GMT 2022","17766","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Thu Oct 27 00:24:18 GMT 2022","Thu Oct 27 00:24:33 GMT 2022","15355","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"failed","Thu Oct 27 00:28:17 GMT 2022","Thu Oct 27 00:28:41 GMT 2022","23430","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Oct 27 00:19:35 GMT 2022","Thu Oct 27 00:19:39 GMT 2022","3288","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Oct 27 00:24:33 GMT 2022","Thu Oct 27 00:24:45 GMT 2022","12011","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Thu Oct 27 00:20:07 GMT 2022","Thu Oct 27 00:20:10 GMT 2022","3127","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Thu Oct 27 00:20:36 GMT 2022","Thu Oct 27 00:21:02 GMT 2022","26729","","empty spec","","","","3-1. editinformation page check",""
"failed","Thu Oct 27 00:26:05 GMT 2022","Thu Oct 27 00:26:30 GMT 2022","25064","","empty spec","","","","6-2. class update(수강생)",""
"passed","Thu Oct 27 00:20:10 GMT 2022","Thu Oct 27 00:20:13 GMT 2022","3406","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"failed","Thu Oct 27 00:27:54 GMT 2022","Thu Oct 27 00:28:17 GMT 2022","23733","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Oct 27 00:20:13 GMT 2022","Thu Oct 27 00:20:17 GMT 2022","3712","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Thu Oct 27 00:21:35 GMT 2022","Thu Oct 27 00:21:59 GMT 2022","23294","","empty spec","","","","4-1. site check",""
"passed","Thu Oct 27 00:19:57 GMT 2022","Thu Oct 27 00:20:03 GMT 2022","6209","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Oct 27 00:18:16 GMT 2022","Thu Oct 27 00:18:58 GMT 2022","41780","","empty spec","","","","0. 사이트 개설",""
"failed","Thu Oct 27 00:23:51 GMT 2022","Thu Oct 27 00:24:18 GMT 2022","26706","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"passed","Thu Oct 27 00:20:03 GMT 2022","Thu Oct 27 00:20:06 GMT 2022","3247","","empty spec","","","","2-2. createaccount failse(no password)",""
