"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 01 00:34:55 GMT 2022","Tue Nov 01 00:35:15 GMT 2022","20289","","empty spec","","","","6-2. class update(수강생)",""
"passed","Tue Nov 01 00:28:31 GMT 2022","Tue Nov 01 00:28:35 GMT 2022","4101","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Tue Nov 01 00:28:28 GMT 2022","Tue Nov 01 00:28:31 GMT 2022","3665","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"passed","Tue Nov 01 00:28:46 GMT 2022","Tue Nov 01 00:28:57 GMT 2022","11231","","empty spec","","","","3. mypage page check",""
"passed","Tue Nov 01 00:27:53 GMT 2022","Tue Nov 01 00:28:01 GMT 2022","8137","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Tue Nov 01 00:30:57 GMT 2022","Tue Nov 01 00:31:37 GMT 2022","39750","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Tue Nov 01 00:27:39 GMT 2022","Tue Nov 01 00:27:44 GMT 2022","5029","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Tue Nov 01 00:34:17 GMT 2022","Tue Nov 01 00:34:54 GMT 2022","37046","","empty spec","","","","6-1. class update",""
"passed","Tue Nov 01 00:37:16 GMT 2022","Tue Nov 01 00:37:59 GMT 2022","42418","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Tue Nov 01 00:32:03 GMT 2022","Tue Nov 01 00:32:41 GMT 2022","37178","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"failed","Tue Nov 01 00:36:24 GMT 2022","Tue Nov 01 00:36:48 GMT 2022","23957","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Tue Nov 01 00:27:44 GMT 2022","Tue Nov 01 00:27:50 GMT 2022","5967","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Tue Nov 01 00:26:20 GMT 2022","Tue Nov 01 00:27:11 GMT 2022","51492","","empty spec","","","","0. 사이트 개설",""
"passed","Tue Nov 01 00:28:57 GMT 2022","Tue Nov 01 00:29:27 GMT 2022","30018","","empty spec","","","","3-1. editinformation page check",""
"passed","Tue Nov 01 00:29:27 GMT 2022","Tue Nov 01 00:29:38 GMT 2022","11092","","empty spec","","","","3-2. editinformation email check",""
"failed","Tue Nov 01 00:35:59 GMT 2022","Tue Nov 01 00:36:24 GMT 2022","24917","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Tue Nov 01 00:28:24 GMT 2022","Tue Nov 01 00:28:28 GMT 2022","3811","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"passed","Tue Nov 01 00:30:37 GMT 2022","Tue Nov 01 00:30:57 GMT 2022","20563","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Tue Nov 01 00:28:20 GMT 2022","Tue Nov 01 00:28:24 GMT 2022","3828","","empty spec","","","","2-2. createaccount failse(no password)",""
"failed","Tue Nov 01 00:37:59 GMT 2022","Tue Nov 01 00:38:36 GMT 2022","36322","","empty spec","","","","6-9. 원복",""
"failed","Tue Nov 01 00:35:36 GMT 2022","Tue Nov 01 00:35:59 GMT 2022","23128","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Tue Nov 01 00:33:15 GMT 2022","Tue Nov 01 00:33:28 GMT 2022","12955","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"failed","Tue Nov 01 00:32:41 GMT 2022","Tue Nov 01 00:33:00 GMT 2022","19691","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"failed","Tue Nov 01 00:36:48 GMT 2022","Tue Nov 01 00:37:16 GMT 2022","27705","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Tue Nov 01 00:29:54 GMT 2022","Tue Nov 01 00:30:37 GMT 2022","42461","","empty spec","","","","4-1. site check",""
"failed","Tue Nov 01 00:35:15 GMT 2022","Tue Nov 01 00:35:36 GMT 2022","21345","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Tue Nov 01 00:27:50 GMT 2022","Tue Nov 01 00:27:53 GMT 2022","3178","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Tue Nov 01 00:33:28 GMT 2022","Tue Nov 01 00:33:51 GMT 2022","22756","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Tue Nov 01 00:27:28 GMT 2022","Tue Nov 01 00:27:39 GMT 2022","10762","","empty spec","","","","1. login menu test",""
"passed","Tue Nov 01 00:28:14 GMT 2022","Tue Nov 01 00:28:20 GMT 2022","6268","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Tue Nov 01 00:33:00 GMT 2022","Tue Nov 01 00:33:15 GMT 2022","14453","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
