"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 03 07:55:44 GMT 2022","Thu Nov 03 07:56:24 GMT 2022","39443","","empty spec","","","","4-1. site check",""
"passed","Thu Nov 03 07:54:05 GMT 2022","Thu Nov 03 07:54:09 GMT 2022","3937","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Thu Nov 03 07:53:58 GMT 2022","Thu Nov 03 07:54:05 GMT 2022","6520","","empty spec","","","","2-1. createaccount failse (error email)",""
"passed","Thu Nov 03 07:53:40 GMT 2022","Thu Nov 03 07:53:45 GMT 2022","5695","","empty spec","","","","1-4. Login should mypage login & logout",""
"failed","Thu Nov 03 08:00:37 GMT 2022","Thu Nov 03 08:01:03 GMT 2022","25408","","empty spec","","","","6-5. class update(추가 정보))",""
"failed","Thu Nov 03 08:02:28 GMT 2022","Thu Nov 03 08:02:59 GMT 2022","30945","","empty spec","","","","6-9. 원복",""
"failed","Thu Nov 03 07:59:53 GMT 2022","Thu Nov 03 08:00:14 GMT 2022","21278","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Thu Nov 03 07:54:33 GMT 2022","Thu Nov 03 07:54:44 GMT 2022","10571","","empty spec","","","","3. mypage page check",""
"passed","Thu Nov 03 07:54:09 GMT 2022","Thu Nov 03 07:54:13 GMT 2022","4366","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"failed","Thu Nov 03 07:59:31 GMT 2022","Thu Nov 03 07:59:53 GMT 2022","21545","","empty spec","","","","6-2. class update(수강생)",""
"passed","Thu Nov 03 07:53:26 GMT 2022","Thu Nov 03 07:53:31 GMT 2022","5027","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Thu Nov 03 07:56:44 GMT 2022","Thu Nov 03 07:57:25 GMT 2022","40577","","empty spec","","","","4-3. site service (구독 나머지)",""
"failed","Thu Nov 03 07:58:22 GMT 2022","Thu Nov 03 07:58:43 GMT 2022","20903","","empty spec","","","","5-5. class insert(강의 공개)",""
"passed","Thu Nov 03 07:53:15 GMT 2022","Thu Nov 03 07:53:26 GMT 2022","10673","","empty spec","","","","1. login menu test",""
"failed","Thu Nov 03 08:01:27 GMT 2022","Thu Nov 03 08:01:57 GMT 2022","30186","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Thu Nov 03 08:01:03 GMT 2022","Thu Nov 03 08:01:27 GMT 2022","24244","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Thu Nov 03 07:57:53 GMT 2022","Thu Nov 03 07:58:22 GMT 2022","28561","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Thu Nov 03 07:53:31 GMT 2022","Thu Nov 03 07:53:36 GMT 2022","5513","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Thu Nov 03 07:52:26 GMT 2022","Thu Nov 03 07:53:00 GMT 2022","34147","","empty spec","","","","0. 사이트 개설",""
"passed","Thu Nov 03 07:56:24 GMT 2022","Thu Nov 03 07:56:44 GMT 2022","19982","","empty spec","","","","4-2. site service (구독관리)",""
"failed","Thu Nov 03 08:01:58 GMT 2022","Thu Nov 03 08:02:28 GMT 2022","30789","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Thu Nov 03 07:54:17 GMT 2022","Thu Nov 03 07:54:22 GMT 2022","4798","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Thu Nov 03 07:54:44 GMT 2022","Thu Nov 03 07:55:17 GMT 2022","32625","","empty spec","","","","3-1. editinformation page check",""
"passed","Thu Nov 03 07:54:13 GMT 2022","Thu Nov 03 07:54:17 GMT 2022","4112","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"failed","Thu Nov 03 07:58:59 GMT 2022","Thu Nov 03 07:59:31 GMT 2022","31954","","empty spec","","","","6-1. class update",""
"passed","Thu Nov 03 07:53:36 GMT 2022","Thu Nov 03 07:53:40 GMT 2022","3371","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Thu Nov 03 07:55:17 GMT 2022","Thu Nov 03 07:55:27 GMT 2022","10143","","empty spec","","","","3-2. editinformation email check",""
"failed","Thu Nov 03 08:00:14 GMT 2022","Thu Nov 03 08:00:37 GMT 2022","22952","","empty spec","","","","6-4. class update(결제 설정)",""
