"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 26 07:18:44 GMT 2022","Wed Oct 26 07:19:07 GMT 2022","22291","","empty spec","","","","5-5. class insert(강의 공개)",""
"failed","Wed Oct 26 07:21:12 GMT 2022","Wed Oct 26 07:21:34 GMT 2022","22154","","empty spec","","","","6-5. class update(추가 정보))",""
"passed","Wed Oct 26 07:13:17 GMT 2022","Wed Oct 26 07:13:23 GMT 2022","6071","","empty spec","","","","1-4. Login should mypage login & logout",""
"passed","Wed Oct 26 07:13:03 GMT 2022","Wed Oct 26 07:13:08 GMT 2022","5007","","empty spec","","","","1-1. Login failse (error email&error password)",""
"passed","Wed Oct 26 07:13:57 GMT 2022","Wed Oct 26 07:14:01 GMT 2022","3895","","empty spec","","","","2-3. createaccount failse(no email & password)",""
"failed","Wed Oct 26 07:20:34 GMT 2022","Wed Oct 26 07:20:52 GMT 2022","18085","","empty spec","","","","6-3. class update(클래스 설정)",""
"passed","Wed Oct 26 07:14:33 GMT 2022","Wed Oct 26 07:15:03 GMT 2022","30431","","empty spec","","","","3-1. editinformation page check",""
"passed","Wed Oct 26 07:16:29 GMT 2022","Wed Oct 26 07:17:09 GMT 2022","39946","","empty spec","","","","4-3. site service (구독 나머지)",""
"passed","Wed Oct 26 07:13:38 GMT 2022","Wed Oct 26 07:13:53 GMT 2022","14755","","empty spec","","","","2-1. createaccount failse (error email)",""
"failed","Wed Oct 26 07:21:34 GMT 2022","Wed Oct 26 07:21:57 GMT 2022","22972","","empty spec","","","","6-6. class update(강의 관리- 라이브 미팅 추가))",""
"passed","Wed Oct 26 07:12:44 GMT 2022","Wed Oct 26 07:13:03 GMT 2022","18859","","empty spec","","","","1. login menu test",""
"failed","Wed Oct 26 07:20:52 GMT 2022","Wed Oct 26 07:21:12 GMT 2022","19993","","empty spec","","","","6-4. class update(결제 설정)",""
"passed","Wed Oct 26 07:18:32 GMT 2022","Wed Oct 26 07:18:44 GMT 2022","12434","","empty spec","","","","5-4. class insert(강의 라이브 강의 참여하기-나의 강의실))",""
"passed","Wed Oct 26 07:13:14 GMT 2022","Wed Oct 26 07:13:17 GMT 2022","3264","","empty spec","","","","1-3. Login failse(no email & password)",""
"passed","Wed Oct 26 07:16:03 GMT 2022","Wed Oct 26 07:16:29 GMT 2022","25216","","empty spec","","","","4-2. site service (구독관리)",""
"passed","Wed Oct 26 07:11:50 GMT 2022","Wed Oct 26 07:12:29 GMT 2022","38617","","empty spec","","","","0. 사이트 개설",""
"passed","Wed Oct 26 07:14:22 GMT 2022","Wed Oct 26 07:14:33 GMT 2022","10414","","empty spec","","","","3. mypage page check",""
"passed","Wed Oct 26 07:13:53 GMT 2022","Wed Oct 26 07:13:57 GMT 2022","4480","","empty spec","","","","2-2. createaccount failse(no password)",""
"passed","Wed Oct 26 07:17:35 GMT 2022","Wed Oct 26 07:18:00 GMT 2022","24819","","empty spec","","","","5-1. class insert(강의 라이브 생성))",""
"passed","Wed Oct 26 07:14:05 GMT 2022","Wed Oct 26 07:14:10 GMT 2022","4347","","empty spec","","","","2-5. createaccount failse(no checkbox)",""
"passed","Wed Oct 26 07:14:01 GMT 2022","Wed Oct 26 07:14:05 GMT 2022","3976","","empty spec","","","","2-4. createaccount failse(no checkbox)",""
"failed","Wed Oct 26 07:18:00 GMT 2022","Wed Oct 26 07:18:17 GMT 2022","17044","","empty spec","","","","5-2. class insert(강의 라이브 강의 참여하기-강의실 입장))",""
"failed","Wed Oct 26 07:21:57 GMT 2022","Wed Oct 26 07:22:24 GMT 2022","26533","","empty spec","","","","6-7. class update(강의 관리- 라이브 미팅 추가))",""
"failed","Wed Oct 26 07:20:16 GMT 2022","Wed Oct 26 07:20:34 GMT 2022","17940","","empty spec","","","","6-2. class update(수강생)",""
"passed","Wed Oct 26 07:13:08 GMT 2022","Wed Oct 26 07:13:14 GMT 2022","6029","","empty spec","","","","1-2. Login failse(no password)",""
"passed","Wed Oct 26 07:22:24 GMT 2022","Wed Oct 26 07:22:56 GMT 2022","32025","","empty spec","","","","6-8. class update(클래스 복제 & 삭제))",""
"passed","Wed Oct 26 07:15:32 GMT 2022","Wed Oct 26 07:16:03 GMT 2022","31518","","empty spec","","","","4-1. site check",""
"passed","Wed Oct 26 07:18:17 GMT 2022","Wed Oct 26 07:18:32 GMT 2022","14378","","empty spec","","","","5-3. class insert(강의 라이브 강의 참여하기-팝업))",""
"passed","Wed Oct 26 07:15:03 GMT 2022","Wed Oct 26 07:15:15 GMT 2022","11796","","empty spec","","","","3-2. editinformation email check",""
"passed","Wed Oct 26 07:19:32 GMT 2022","Wed Oct 26 07:20:16 GMT 2022","43583","","empty spec","","","","6-1. class update",""
